"X","Y","Z"
1487.34,1295.70,98.16
1487.48,1295.97,98.16
1487.47,1295.98,98.17
1487.86,1295.43,98.18
1487.88,1295.43,98.18
1487.83,1295.48,98.15
1487.80,1295.49,98.16
1487.81,1295.29,98.15
1487.76,1295.37,98.16
1487.77,1295.38,98.17
1487.75,1295.42,98.17
1487.75,1295.44,98.17
1487.72,1295.45,98.16
1487.71,1295.45,98.16
1487.70,1295.40,98.18
1487.70,1295.39,98.18
1487.66,1295.35,98.19
1487.66,1295.44,98.16
1487.67,1295.45,98.16
1487.64,1295.51,98.15
1487.64,1295.50,98.16
1487.56,1295.48,98.17
1487.59,1295.43,98.16
1487.59,1295.42,98.16
1487.52,1295.43,98.19
1487.52,1295.43,98.19
1487.53,1295.06,98.15
1487.52,1295.06,98.16
1487.31,1295.33,98.17
1487.29,1295.36,98.17
1487.09,1295.33,98.16
1487.09,1295.29,98.16
1487.06,1295.27,98.16
1487.06,1295.28,98.16
1487.69,1295.34,98.16
1487.67,1295.35,98.16
1487.03,1295.36,98.17
1487.03,1295.34,98.17
1487.41,1295.63,98.14
1487.40,1295.62,98.14
1487.18,1295.47,98.15
1487.19,1295.48,98.14
1487.77,1295.54,98.15
1487.79,1295.55,98.15
1487.75,1295.55,98.11
1487.76,1295.57,98.12
1487.76,1295.42,98.15
1487.75,1295.43,98.15
1487.67,1295.33,98.13
1487.66,1295.34,98.12
1487.61,1295.34,98.13
1487.62,1295.34,98.12
1487.86,1295.27,98.12
1487.91,1295.29,98.13
1487.81,1295.35,98.12
1487.80,1295.34,98.12
1487.61,1295.16,98.12
1487.61,1295.16,98.12
1487.41,1295.01,98.15
1487.41,1295.03,98.14
1487.28,1295.05,98.14
1487.29,1295.04,98.14
1487.30,1295.02,98.14
1487.29,1295.03,98.14
1487.22,1295.11,98.12
1487.22,1295.09,98.12
1487.49,1295.79,98.10
1487.32,1295.81,98.11
1487.45,1295.74,98.09
1487.95,1295.69,98.09
1487.75,1295.79,98.10
1487.70,1295.86,98.10
1487.95,1295.39,97.98
1487.15,1295.31,97.98
1487.64,1295.80,97.82
1487.85,1295.48,97.66
1487.54,1295.91,97.64
1487.53,1295.93,97.32
1487.67,1295.32,97.61
1487.65,1295.33,97.61
1487.95,1295.53,97.62
1487.92,1295.54,97.64
1487.71,1295.64,97.61
1487.72,1295.63,97.61
1487.36,1295.57,97.60
1487.34,1295.58,97.59
1487.42,1295.41,97.56
1487.43,1295.37,97.56
1487.56,1295.47,97.58
1487.55,1295.47,97.58
1487.00,1295.84,97.61
1486.99,1295.82,97.64
1487.35,1295.30,97.50
1487.43,1295.13,97.52
1487.42,1295.73,97.51
1487.45,1295.71,97.50
1487.42,1295.48,97.44
1487.46,1295.49,97.42
1487.83,1295.08,97.39
1487.82,1295.08,97.40
1487.78,1295.66,97.43
1487.77,1295.65,97.42
1487.87,1295.84,97.36
1487.87,1295.84,97.37
1487.89,1295.79,97.37
1487.84,1295.81,97.36
1487.84,1295.79,97.36
1487.42,1295.91,97.42
1487.41,1295.89,97.42
1487.71,1295.98,97.31
1487.72,1295.97,97.31
1487.95,1295.65,97.28
1487.97,1295.64,97.28
1487.96,1295.61,97.26
1487.97,1295.62,97.27
1487.96,1295.63,97.27
1487.97,1295.62,97.27
1487.96,1295.65,97.27
1487.96,1295.64,97.26
1488.01,1295.62,97.26
1487.99,1295.60,97.25
1487.98,1295.56,97.26
1487.97,1295.56,97.26
1487.94,1295.22,97.26
1487.95,1295.24,97.24
1487.65,1295.08,97.24
1487.67,1295.05,97.26
1487.92,1295.93,97.22
1487.91,1295.93,97.22
1487.18,1295.36,97.34
1487.23,1295.36,97.33
1487.45,1295.09,97.30
1487.44,1295.71,97.29
1487.96,1295.51,97.26
1487.96,1295.52,97.24
1487.97,1295.49,97.25
1487.97,1295.51,97.23
1487.00,1295.57,97.28
1487.18,1295.66,97.24
1487.19,1295.71,97.25
1487.98,1295.30,97.22
1487.95,1295.33,97.23
1487.99,1295.16,97.23
1487.95,1295.18,97.24
1488.03,1295.35,97.62
1487.99,1295.68,97.30
1488.01,1295.67,97.28
1488.01,1295.66,97.28
1488.00,1295.65,97.27
1488.01,1295.51,97.28
1488.00,1295.50,97.27
1488.91,1296.05,97.57
1488.97,1297.13,97.61
1488.97,1297.13,97.60
1488.71,1297.75,97.55
1488.90,1298.40,97.61
1488.89,1298.41,97.62
1488.81,1299.69,97.72
1488.80,1299.67,97.72
1489.32,1299.98,97.75
1489.31,1299.98,97.73
1489.30,1299.98,97.74
1489.41,1298.03,97.60
1489.39,1298.04,97.60
1489.59,1298.94,97.57
1489.58,1298.96,97.57
1489.60,1298.95,97.57
1489.40,1297.04,97.64
1489.62,1297.53,97.64
1489.88,1297.76,97.63
1489.72,1296.80,97.58
1489.59,1296.77,97.54
1489.29,1295.25,97.67
1489.32,1295.56,97.56
1489.41,1295.39,97.58
1489.64,1295.14,97.67
1489.56,1295.36,97.62
1489.55,1295.33,97.63
1489.71,1295.59,97.61
1489.94,1295.84,97.62
1489.94,1295.86,97.63
1489.76,1295.96,97.60
1489.75,1295.96,97.61
1491.55,1294.94,97.58
1491.54,1294.96,97.57
1491.20,1294.95,97.58
1491.20,1294.92,97.58
1491.21,1294.93,97.57
1491.22,1294.94,97.56
1491.43,1294.99,97.51
1491.18,1294.92,97.49
1491.18,1294.94,97.49
1491.02,1294.85,97.46
1491.78,1294.81,97.42
1491.78,1294.79,97.42
1491.10,1294.82,97.37
1491.34,1294.73,97.37
1491.35,1294.73,97.36
1491.78,1294.89,97.39
1491.78,1294.92,97.39
1491.73,1294.82,97.38
1491.77,1294.69,97.38
1491.57,1294.72,97.37
1491.57,1294.74,97.36
1491.77,1294.95,97.35
1491.77,1294.90,97.36
1491.98,1294.02,97.34
1491.94,1294.04,97.35
1491.93,1294.59,97.34
1491.64,1294.91,97.34
1491.62,1294.91,97.34
1491.60,1294.78,97.31
1491.73,1294.94,97.32
1491.69,1294.95,97.34
1491.38,1294.73,97.34
1491.39,1294.72,97.32
1491.48,1294.78,97.34
1491.50,1294.76,97.32
1491.39,1294.80,97.33
1491.42,1294.78,97.33
1491.53,1294.77,97.30
1491.50,1294.76,97.31
1491.38,1294.94,97.31
1491.32,1294.95,97.32
1491.28,1294.96,97.32
1491.94,1294.98,97.37
1491.97,1294.99,97.36
1491.77,1294.98,97.35
1491.76,1295.03,97.36
1491.40,1294.98,97.30
1491.43,1294.97,97.31
1491.89,1294.18,97.19
1491.87,1294.15,97.19
1492.12,1294.67,97.51
1492.13,1294.68,97.50
1492.18,1294.21,97.42
1492.16,1294.21,97.43
1492.42,1294.75,97.42
1492.28,1294.84,97.44
1492.09,1294.09,97.35
1492.16,1294.11,97.34
1492.12,1294.76,97.34
1492.39,1294.77,97.33
1492.11,1294.71,97.31
1492.28,1294.05,97.34
1492.52,1294.27,97.32
1492.18,1294.24,97.33
1492.02,1294.73,97.33
1492.01,1294.71,97.33
1492.54,1294.37,97.31
1492.15,1294.38,97.32
1492.17,1294.37,97.31
1492.10,1294.46,97.32
1492.13,1294.01,97.35
1492.42,1294.10,97.28
1492.43,1294.08,97.29
1492.40,1294.03,97.27
1492.41,1294.21,97.23
1492.42,1294.18,97.23
1492.09,1294.37,97.24
1492.11,1294.36,97.23
1492.61,1294.15,97.20
1492.62,1294.13,97.19
1492.59,1294.20,97.19
1492.55,1294.12,97.17
1490.44,1297.65,97.65
1490.43,1297.66,97.65
1490.39,1297.46,97.67
1490.42,1297.51,97.67
1490.37,1297.48,97.66
1490.43,1297.51,97.65
1490.43,1297.46,97.66
1490.33,1297.19,97.65
1490.34,1297.21,97.65
1490.60,1297.71,97.64
1490.60,1297.73,97.65
1490.10,1297.87,97.60
1490.09,1297.89,97.60
1490.06,1297.72,97.58
1490.10,1297.71,97.59
1490.05,1297.72,97.59
1490.60,1297.60,97.63
1490.56,1297.58,97.62
1490.60,1297.64,97.61
1490.54,1297.99,97.56
1490.56,1297.99,97.56
1490.57,1298.01,97.56
1490.43,1297.46,97.58
1490.47,1297.45,97.59
1490.76,1297.34,97.57
1490.80,1297.39,97.55
1490.75,1297.40,97.55
1490.98,1297.46,97.55
1490.56,1297.24,97.56
1490.49,1297.30,97.56
1490.51,1297.27,97.55
1490.94,1297.39,97.59
1490.95,1297.33,97.60
1490.91,1297.35,97.60
1490.95,1297.25,97.54
1490.99,1297.29,97.56
1490.25,1296.07,97.65
1490.64,1295.74,97.66
1490.65,1295.76,97.66
1490.48,1295.44,97.66
1491.72,1295.30,97.59
1491.93,1295.01,97.59
1491.93,1295.14,97.59
1491.42,1295.07,97.60
1491.23,1295.12,97.59
1491.43,1295.21,97.58
1491.51,1295.50,97.60
1491.77,1295.17,97.57
1491.53,1295.04,97.55
1491.86,1295.01,97.55
1491.55,1295.77,97.56
1491.09,1295.96,97.59
1491.53,1295.56,97.55
1491.48,1295.58,97.57
1491.30,1295.61,97.55
1491.29,1295.60,97.55
1491.78,1295.53,97.51
1491.77,1295.53,97.51
1491.97,1295.72,97.50
1491.98,1295.74,97.50
1491.68,1295.85,97.50
1491.90,1295.77,97.49
1491.92,1295.76,97.51
1491.43,1295.12,97.53
1491.42,1295.07,97.52
1491.18,1295.49,97.51
1491.47,1295.07,97.51
1491.54,1295.05,97.50
1491.70,1295.35,97.49
1491.13,1295.27,97.46
1491.06,1295.38,97.44
1491.08,1295.38,97.44
1491.08,1295.65,97.47
1491.04,1295.63,97.47
1491.84,1295.40,97.43
1491.86,1295.38,97.42
1491.48,1295.20,97.42
1491.06,1295.07,97.44
1491.04,1295.21,97.39
1491.10,1295.35,97.37
1491.10,1295.36,97.37
1491.39,1295.36,97.35
1491.39,1295.38,97.35
1491.60,1295.39,97.39
1491.89,1295.41,97.38
1491.90,1295.39,97.38
1491.34,1295.48,97.39
1491.36,1295.46,97.38
1491.90,1295.45,97.37
1491.62,1295.24,97.37
1491.80,1295.28,97.37
1491.80,1295.29,97.38
1491.70,1295.45,97.38
1491.79,1295.29,97.38
1491.70,1295.45,97.38
1491.72,1295.25,97.37
1491.73,1295.23,97.36
1491.66,1295.29,97.38
1491.42,1295.24,97.36
1491.45,1295.24,97.37
1491.71,1295.44,97.37
1491.79,1295.28,97.37
1491.79,1295.30,97.38
1491.71,1295.42,97.37
1491.70,1295.44,97.37
1491.46,1295.28,97.36
1491.44,1295.29,97.36
1491.70,1295.40,97.37
1491.71,1295.39,97.37
1491.74,1295.40,97.37
1491.71,1295.42,97.36
1491.41,1295.39,97.35
1491.42,1295.40,97.35
1491.69,1295.41,97.37
1491.70,1295.42,97.37
1491.68,1295.39,97.38
1491.67,1295.40,97.38
1491.69,1295.40,97.37
1491.81,1295.28,97.37
1491.83,1295.26,97.36
1491.71,1295.39,97.37
1491.72,1295.37,97.38
1491.55,1295.18,97.37
1491.47,1295.38,97.36
1491.75,1295.28,97.37
1491.68,1295.38,97.37
1491.68,1295.39,97.37
1491.60,1295.33,97.38
1491.60,1295.35,97.39
1491.62,1295.33,97.38
1491.61,1295.32,97.38
1491.54,1295.17,97.36
1491.62,1295.22,97.36
1491.62,1295.24,97.37
1491.58,1295.26,97.37
1491.66,1295.32,97.38
1491.68,1295.44,97.37
1491.67,1295.42,97.36
1491.59,1295.44,97.38
1491.56,1295.46,97.38
1491.56,1295.44,97.37
1491.51,1295.45,97.36
1491.62,1295.32,97.37
1491.63,1295.33,97.38
1491.58,1295.44,97.37
1491.56,1295.36,97.37
1491.56,1295.38,97.37
1491.42,1295.26,97.36
1491.38,1295.26,97.36
1491.50,1295.26,97.37
1491.47,1295.24,97.36
1491.45,1295.38,97.36
1491.45,1295.41,97.36
1491.62,1295.41,97.37
1491.61,1295.38,97.38
1491.64,1295.40,97.37
1491.65,1295.34,97.38
1491.75,1295.29,97.37
1491.74,1295.34,97.38
1491.76,1295.33,97.38
1491.78,1295.29,97.37
1491.83,1295.39,97.37
1491.79,1295.37,97.37
1491.74,1295.38,97.38
1491.74,1295.36,97.38
1491.74,1295.39,97.39
1491.74,1295.36,97.38
1491.75,1295.36,97.37
1491.74,1295.34,97.38
1491.57,1295.45,97.37
1491.72,1295.38,97.37
1491.83,1295.42,97.36
1491.90,1295.42,97.37
1491.72,1295.37,97.38
1491.69,1295.36,97.38
1491.65,1295.46,97.37
1491.62,1295.43,97.37
1491.61,1295.34,97.38
1491.62,1295.34,97.38
1491.67,1295.31,97.37
1491.65,1295.29,97.36
1491.66,1295.31,97.37
1491.64,1295.29,97.36
1491.65,1295.30,97.37
1491.63,1295.31,97.37
1491.67,1295.33,97.37
1491.68,1295.35,97.38
1491.68,1295.36,97.37
1491.67,1295.37,97.37
1491.58,1295.32,97.37
1491.58,1295.33,97.37
1491.60,1295.26,97.36
1491.63,1295.26,97.37
1491.65,1295.38,97.37
1491.63,1295.39,97.37
1491.68,1295.31,97.37
1491.70,1295.32,97.37
1491.71,1295.32,97.36
1491.75,1295.32,97.36
1491.67,1295.33,97.37
1491.67,1295.34,97.37
1491.70,1295.33,97.37
1491.72,1295.33,97.36
1491.73,1295.25,97.36
1491.71,1295.24,97.36
1491.71,1295.38,97.37
1491.70,1295.36,97.37
1491.76,1295.23,97.36
1491.78,1295.27,97.37
1491.69,1295.46,97.36
1491.95,1295.85,97.38
1491.95,1295.84,97.38
1491.97,1295.86,97.39
1491.96,1295.87,97.39
1491.77,1295.77,97.38
1491.78,1295.76,97.39
1491.59,1295.49,97.37
1491.58,1295.50,97.36
1491.54,1295.50,97.36
1491.52,1295.49,97.36
1491.78,1295.54,97.37
1491.77,1295.56,97.37
1491.77,1295.54,97.37
1491.73,1295.51,97.36
1491.64,1295.53,97.37
1491.67,1295.48,97.36
1491.76,1295.60,97.37
1491.74,1295.57,97.36
1491.76,1295.64,97.36
1491.73,1295.63,97.35
1491.75,1295.61,97.36
1491.60,1295.84,97.35
1491.62,1295.57,97.35
1491.62,1295.55,97.35
1491.67,1295.32,97.37
1491.66,1295.32,97.37
1491.63,1295.27,97.36
1491.61,1295.27,97.36
1491.91,1295.17,97.32
1491.91,1295.06,97.36
1491.91,1295.07,97.35
1491.87,1295.21,97.33
1491.77,1295.25,97.35
1491.79,1295.20,97.34
1491.55,1295.10,97.31
1491.57,1295.10,97.32
1491.63,1295.17,97.35
1491.63,1295.24,97.36
1491.65,1295.22,97.36
1491.74,1295.22,97.35
1491.76,1295.21,97.35
1491.67,1295.18,97.35
1491.65,1295.19,97.35
1491.52,1295.19,97.36
1491.53,1295.21,97.36
1491.83,1295.13,97.34
1491.82,1295.11,97.35
1491.69,1295.18,97.32
1491.68,1295.19,97.34
1491.65,1295.18,97.34
1491.67,1295.17,97.32
1491.67,1295.29,97.36
1491.65,1295.29,97.36
1491.56,1295.34,97.35
1491.65,1295.44,97.36
1491.69,1295.30,97.36
1491.66,1295.30,97.36
1491.65,1295.42,97.36
1491.67,1295.43,97.36
1491.68,1295.45,97.36
1491.68,1295.30,97.36
1491.64,1295.46,97.36
1491.63,1295.46,97.36
1491.81,1295.41,97.34
1491.72,1295.29,97.36
1491.72,1295.30,97.36
1491.84,1295.47,97.33
1491.82,1295.48,97.34
1491.65,1295.44,97.35
1491.80,1295.37,97.33
1491.81,1295.38,97.33
1491.73,1295.19,97.32
1491.73,1295.20,97.33
1491.82,1295.40,97.33
1491.81,1295.40,97.32
1491.87,1295.33,97.33
1491.82,1295.34,97.36
1491.84,1295.43,97.31
1491.86,1295.42,97.33
1491.57,1295.03,97.33
1491.63,1295.04,97.35
1491.70,1295.01,97.35
1491.72,1295.01,97.36
1491.65,1295.03,97.35
1491.67,1295.08,97.33
1491.80,1295.09,97.36
1491.77,1295.04,97.36
1491.73,1295.09,97.34
1491.78,1295.08,97.35
1491.89,1295.13,97.33
1491.92,1295.10,97.36
1491.91,1295.04,97.35
1491.93,1295.00,97.36
1491.76,1295.13,97.34
1491.74,1295.15,97.33
1491.79,1295.19,97.32
1491.80,1295.15,97.32
1491.90,1295.05,97.35
1491.84,1295.07,97.37
1491.87,1295.17,97.32
1491.85,1295.18,97.33
1491.86,1295.15,97.32
1491.88,1295.14,97.33
1491.61,1295.18,97.35
1491.58,1295.19,97.35
1491.54,1295.15,97.33
1491.57,1295.17,97.35
1491.55,1295.28,97.36
1491.55,1295.25,97.36
1491.71,1295.26,97.36
1491.66,1295.29,97.35
1491.69,1295.17,97.30
1491.76,1295.14,97.34
1491.75,1295.16,97.33
1491.77,1295.13,97.35
1491.78,1295.11,97.35
1491.74,1295.13,97.33
1491.77,1295.13,97.34
1491.73,1295.14,97.32
1491.75,1295.11,97.34
1491.82,1295.06,97.36
1491.86,1295.07,97.35
1491.86,1295.35,97.32
1491.84,1295.34,97.35
1491.84,1295.16,97.32
1491.86,1295.17,97.32
1491.84,1295.37,97.32
1491.85,1295.36,97.34
1491.78,1295.13,97.34
1491.79,1295.14,97.33
1491.71,1295.29,97.36
1491.69,1295.29,97.35
1491.71,1295.25,97.36
1491.69,1295.26,97.36
1491.66,1295.25,97.36
1491.68,1295.23,97.36
1491.69,1295.24,97.36
1491.59,1295.18,97.35
1491.58,1295.19,97.35
1491.79,1295.18,97.32
1491.80,1295.16,97.32
1491.82,1295.16,97.33
1491.85,1295.17,97.31
1491.63,1295.17,97.34
1491.62,1295.18,97.35
1491.70,1295.21,97.35
1491.68,1295.19,97.34
1491.69,1295.18,97.32
1491.65,1295.24,97.36
1491.64,1295.23,97.36
1491.72,1295.26,97.36
1491.65,1295.24,97.35
1491.58,1295.19,97.35
1491.60,1295.20,97.35
1491.63,1295.21,97.35
1491.64,1295.23,97.36
1491.63,1295.22,97.35
1491.67,1295.19,97.35
1491.66,1295.20,97.36
1491.64,1295.20,97.35
1491.65,1295.18,97.34
1491.64,1295.17,97.34
1491.67,1295.21,97.35
1491.68,1295.20,97.35
1491.63,1295.24,97.35
1491.67,1295.21,97.35
1491.64,1295.14,97.31
1491.70,1295.19,97.34
1491.62,1295.20,97.35
1491.61,1295.19,97.35
1491.59,1295.20,97.35
1491.81,1295.17,97.30
1491.66,1295.15,97.31
1491.65,1295.16,97.32
1491.67,1295.16,97.30
1491.67,1295.12,97.31
1491.64,1295.24,97.35
1491.64,1295.24,97.35
1491.66,1295.21,97.36
1491.67,1295.21,97.35
1491.66,1295.19,97.35
1491.67,1295.17,97.34
1491.69,1295.19,97.33
1491.62,1295.20,97.35
1491.62,1295.22,97.35
1491.62,1295.20,97.35
1491.67,1295.23,97.35
1491.64,1295.20,97.35
1491.64,1295.23,97.35
1491.64,1295.22,97.36
1491.66,1295.19,97.35
1491.64,1295.19,97.35
1491.67,1295.19,97.35
1491.65,1295.22,97.36
1491.63,1295.20,97.35
1491.64,1295.20,97.35
1491.65,1295.20,97.35
1491.65,1295.21,97.35
1491.65,1295.21,97.36
1491.66,1295.22,97.36
1491.66,1295.21,97.35
1491.62,1295.20,97.35
1491.64,1295.21,97.35
1491.64,1295.22,97.35
1491.64,1295.22,97.35
1491.64,1295.19,97.35
1491.65,1295.19,97.34
1491.67,1295.21,97.35
1491.67,1295.22,97.35
1491.64,1295.21,97.35
1491.66,1295.21,97.35
1491.63,1295.23,97.35
1491.66,1295.24,97.35
1491.65,1295.25,97.35
1491.65,1295.20,97.35
1491.66,1295.19,97.35
1491.66,1295.19,97.34
1491.66,1295.19,97.34
1491.66,1295.19,97.34
1491.67,1295.18,97.34
1491.58,1295.07,97.29
1491.56,1295.05,97.30
1491.43,1295.06,97.36
1491.42,1295.05,97.34
1491.43,1295.11,97.34
1491.24,1295.06,97.32
1491.42,1295.08,97.31
1491.27,1295.14,97.33
1491.26,1295.16,97.34
1491.21,1295.14,97.31
1491.20,1295.14,97.31
1491.39,1295.19,97.35
1491.34,1295.20,97.34
1491.32,1295.23,97.33
1491.32,1295.25,97.34
1491.34,1295.46,97.34
1491.48,1295.31,97.35
1491.46,1295.37,97.35
1491.43,1295.45,97.35
1491.44,1295.43,97.35
1491.44,1295.41,97.35
1491.44,1295.39,97.35
1491.42,1295.27,97.36
1491.39,1295.29,97.35
1491.46,1295.34,97.35
1491.47,1295.36,97.36
1491.44,1295.37,97.33
1491.48,1295.35,97.35
1491.49,1295.31,97.35
1491.47,1295.43,97.34
1491.50,1295.48,97.35
1491.48,1295.38,97.35
1491.50,1295.40,97.35
1491.39,1295.26,97.36
1491.34,1295.23,97.34
1491.42,1295.21,97.35
1491.45,1295.20,97.35
1491.39,1295.19,97.34
1491.36,1295.22,97.35
1491.50,1295.20,97.35
1491.52,1295.15,97.31
1491.54,1295.16,97.31
1491.51,1295.17,97.32
1491.53,1295.19,97.33
1491.51,1295.17,97.33
1491.52,1295.20,97.35
1491.50,1295.21,97.32
1491.48,1295.16,97.29
1491.78,1295.85,97.31
1491.79,1295.61,97.34
1491.56,1295.58,97.32
1491.72,1295.73,97.32
1491.72,1295.59,97.32
1491.78,1295.61,97.32
1491.78,1295.59,97.31
1491.82,1295.64,97.34
1491.80,1295.62,97.33
1491.77,1295.61,97.31
1491.79,1295.62,97.33
1491.46,1295.52,97.33
1491.41,1295.60,97.32
1491.40,1295.60,97.32
1491.39,1295.62,97.36
1491.42,1295.61,97.33
1491.42,1295.57,97.34
1491.45,1295.58,97.32
1491.41,1295.65,97.32
1491.41,1295.70,97.33
1491.52,1295.74,97.30
1491.51,1295.73,97.34
1491.45,1295.71,97.31
1491.45,1295.66,97.30
1491.40,1295.69,97.31
1491.39,1295.66,97.31
1491.37,1295.63,97.30
1491.74,1295.76,97.31
1491.74,1295.76,97.29
1491.68,1295.75,97.29
1491.67,1295.73,97.29
1491.70,1295.76,97.29
1491.70,1295.74,97.30
1491.51,1295.06,97.28
1491.53,1295.07,97.27
1491.54,1295.10,97.26
1491.03,1295.37,97.30
1491.02,1295.72,97.24
1491.04,1295.77,97.27
1491.37,1296.07,97.62
1491.30,1296.52,97.62
1491.30,1296.55,97.62
1491.51,1296.39,97.56
1491.53,1296.40,97.56
1491.90,1296.54,97.55
1491.86,1296.33,97.53
1491.63,1296.06,97.53
1491.21,1296.63,97.52
1491.39,1296.47,97.19
1491.39,1296.46,97.19
1491.64,1296.81,97.48
1491.61,1296.83,97.49
1491.87,1296.22,97.44
1491.81,1296.41,97.42
1491.82,1296.39,97.42
1491.97,1296.44,97.41
1491.94,1296.46,97.41
1491.51,1296.75,97.39
1491.58,1296.72,97.40
1491.75,1296.03,97.32
1491.83,1296.40,97.29
1491.80,1296.42,97.33
1492.02,1296.94,97.26
1491.98,1296.97,97.29
1491.55,1296.81,97.23
1491.58,1296.81,97.22
1491.57,1296.79,97.22
1491.56,1296.75,97.21
1491.55,1296.73,97.22
1491.58,1296.76,97.21
1491.57,1296.76,97.22
1491.56,1296.76,97.21
1491.59,1296.87,97.21
1491.57,1296.88,97.21
1491.59,1296.88,97.21
1491.60,1296.89,97.22
1491.57,1296.87,97.21
1491.53,1296.87,97.21
1491.55,1296.87,97.21
1491.60,1296.90,97.22
1491.55,1296.72,97.22
1491.57,1296.83,97.22
1491.59,1296.83,97.21
1491.56,1296.79,97.23
1491.55,1296.81,97.23
1491.57,1296.82,97.22
1491.56,1296.81,97.22
1491.53,1296.84,97.23
1491.52,1296.86,97.22
1491.52,1296.85,97.22
1491.51,1296.81,97.24
1491.53,1296.83,97.24
1491.52,1296.80,97.24
1491.53,1296.77,97.22
1491.54,1296.78,97.22
1491.52,1296.68,97.22
1491.53,1296.71,97.22
1491.51,1296.75,97.22
1491.55,1296.84,97.23
1491.56,1296.83,97.22
1491.52,1296.86,97.22
1491.54,1296.85,97.22
1491.51,1296.78,97.23
1491.51,1296.81,97.24
1491.51,1296.83,97.23
1491.51,1296.82,97.23
1491.52,1296.82,97.23
1491.51,1296.79,97.23
1491.52,1296.80,97.23
1491.51,1296.79,97.22
1491.51,1296.80,97.23
1491.52,1296.83,97.23
1491.83,1296.64,97.21
1491.63,1296.87,97.20
1491.57,1296.92,97.21
1491.57,1296.93,97.20
1491.59,1296.96,97.21
1491.51,1296.82,97.23
1491.67,1296.79,97.19
1491.59,1296.94,97.19
1491.54,1296.92,97.20
1491.31,1296.78,97.25
1491.11,1297.01,97.30
1491.09,1296.98,97.28
1491.31,1296.68,97.23
1491.23,1296.66,97.21
1491.36,1296.69,97.23
1491.44,1296.69,97.23
1491.46,1296.69,97.23
1491.44,1296.76,97.24
1491.41,1296.75,97.24
1491.41,1296.74,97.23
1491.42,1296.74,97.24
1491.44,1296.81,97.24
1491.46,1296.80,97.24
1491.34,1296.83,97.24
1491.37,1296.82,97.24
1491.46,1296.83,97.24
1491.47,1296.90,97.22
1491.47,1296.88,97.23
1491.48,1296.91,97.22
1491.49,1296.92,97.21
1491.44,1296.77,97.24
1491.45,1296.75,97.23
1491.46,1296.91,97.22
1491.45,1296.91,97.22
1491.45,1296.73,97.23
1491.44,1296.73,97.23
1491.41,1296.77,97.24
1491.43,1296.78,97.24
1491.44,1296.71,97.23
1491.42,1296.70,97.23
1491.39,1296.77,97.24
1491.40,1296.78,97.23
1491.35,1296.75,97.23
1491.36,1296.73,97.23
1491.38,1296.70,97.23
1491.39,1296.71,97.22
1491.37,1296.73,97.23
1491.33,1296.74,97.24
1491.37,1296.75,97.23
1491.38,1296.74,97.23
1491.37,1296.68,97.23
1491.37,1296.70,97.23
1491.36,1296.74,97.23
1491.34,1296.76,97.24
1491.31,1296.85,97.23
1491.33,1296.84,97.24
1491.36,1296.80,97.25
1491.35,1296.78,97.24
1491.36,1296.88,97.23
1491.34,1296.87,97.23
1491.32,1296.91,97.22
1491.31,1296.90,97.23
1491.36,1296.91,97.22
1491.37,1296.89,97.23
1491.35,1296.87,97.23
1491.36,1296.84,97.24
1491.43,1296.85,97.22
1491.42,1296.85,97.24
1491.41,1296.84,97.24
1491.39,1296.86,97.23
1491.33,1296.80,97.25
1491.31,1296.80,97.24
1491.39,1296.89,97.23
1491.43,1296.70,97.22
1491.44,1296.70,97.22
1491.43,1296.74,97.23
1491.41,1296.74,97.23
1491.40,1296.81,97.24
1491.42,1296.81,97.23
1491.36,1296.86,97.23
1491.35,1296.89,97.22
1491.34,1296.88,97.23
1491.30,1296.79,97.23
1491.29,1296.79,97.24
1491.36,1296.78,97.24
1491.36,1296.75,97.23
1491.45,1296.79,97.23
1491.44,1296.79,97.23
1491.43,1296.78,97.24
1491.45,1296.79,97.23
1491.32,1296.69,97.23
1491.32,1296.70,97.23
1491.39,1296.71,97.22
1491.40,1296.70,97.23
1491.42,1296.73,97.23
1491.42,1296.74,97.22
1491.47,1296.73,97.22
1491.43,1296.78,97.23
1491.43,1296.77,97.23
1491.42,1296.75,97.23
1491.45,1296.75,97.23
1491.50,1296.82,97.23
1491.48,1296.83,97.24
1491.47,1296.81,97.24
1491.48,1296.78,97.24
1491.49,1296.80,97.24
1491.52,1296.82,97.23
1491.52,1296.81,97.23
1491.52,1296.81,97.23
1491.46,1296.89,97.22
1491.45,1296.90,97.21
1491.48,1296.90,97.21
1491.46,1296.83,97.23
1491.45,1296.81,97.23
1491.46,1296.81,97.23
1491.46,1296.80,97.24
1491.42,1296.72,97.23
1491.43,1296.73,97.23
1491.47,1296.74,97.23
1491.45,1296.74,97.23
1491.44,1296.75,97.23
1491.45,1296.75,97.23
1491.44,1296.75,97.23
1491.37,1296.76,97.23
1491.36,1296.77,97.23
1491.34,1296.77,97.24
1491.33,1296.77,97.24
1491.40,1296.80,97.24
1491.41,1296.80,97.23
1491.28,1296.77,97.23
1491.28,1296.77,97.23
1491.28,1296.82,97.23
1491.27,1296.82,97.22
1491.36,1296.79,97.24
1491.36,1296.80,97.24
1491.47,1296.79,97.23
1491.49,1296.83,97.23
1491.52,1296.83,97.23
1491.49,1296.82,97.24
1491.49,1296.82,97.23
1491.48,1296.81,97.24
1491.49,1296.82,97.23
1491.48,1296.81,97.24
1491.33,1296.82,97.23
